I0,I1,I2
-15369.000,-15381.000,-39.700
-15376.000,-15380.000,-39.700
-15379.000,-15379.000,-39.700
-15377.000,-15378.000,-39.600
-15378.000,-15378.000,-39.600
-15387.000,-15378.000,-39.600
-15385.000,-15380.000,-39.700
-15379.000,-15381.000,-39.700
-15375.000,-15381.000,-39.700
-15366.000,-15379.000,-39.700
-15370.000,-15377.000,-39.600
-15359.000,-15374.000,-39.600
-15343.000,-15370.000,-39.600
-15351.000,-15366.000,-39.600
-15364.000,-15362.000,-39.600
-15354.000,-15360.000,-39.600
-15345.000,-15358.000,-39.600
-15349.000,-15356.000,-39.600
-15347.000,-15354.000,-39.600
-15333.000,-15352.000,-39.600
-15330.000,-15347.000,-39.600
-15326.000,-15343.000,-39.600
-15327.000,-15339.000,-39.600
-15326.000,-15336.000,-39.600
-15327.000,-15334.000,-39.600
