I0,I1,I2
12194.000,12137.000,55.300
12199.000,12151.000,55.300
12201.000,12163.000,55.300
12216.000,12173.000,55.300
12211.000,12182.000,55.400
12220.000,12191.000,55.400
12235.000,12198.000,55.400
12229.000,12206.000,55.400
12223.000,12212.000,55.400
12238.000,12216.000,55.400
12234.000,12220.000,55.400
12223.000,12224.000,55.400
12239.000,12226.000,55.400
12250.000,12230.000,55.400
12251.000,12235.000,55.500
12248.000,12238.000,55.500
12245.000,12241.000,55.500
12263.000,12243.000,55.500
12266.000,12248.000,55.500
12279.000,12252.000,55.500
12300.000,12259.000,55.500
12299.000,12269.000,55.500
12284.000,12276.000,55.500
12301.000,12282.000,55.500
12323.000,12287.000,55.600
12336.000,12296.000,55.600
12342.000,12306.000,55.600
12349.000,12315.000,55.600
12355.000,12323.000,55.600
12375.000,12331.000,55.600
12393.000,12342.000,55.700
12418.000,12355.000,55.700
12425.000,12371.000,55.700
12430.000,12384.000,55.700
12448.000,12396.000,55.800
12450.000,12409.000,55.800
12466.000,12419.000,55.800
12471.000,12431.000,55.800
12483.000,12441.000,55.800
12482.000,12451.000,55.900
12477.000,12459.000,55.900
12483.000,12465.000,55.900
12503.000,12469.000,55.900
12507.000,12478.000,55.900
12511.000,12485.000,55.900
12516.000,12492.000,55.900
12511.000,12496.000,55.900
12515.000,12501.000,56.000
12528.000,12505.000,56.000
12535.000,12510.000,56.000
12523.000,12515.000,56.000
12531.000,12519.000,56.000
12553.000,12522.000,56.000
12565.000,12530.000,56.000
12579.000,12538.000,56.000
12581.000,12549.000,56.000
12573.000,12556.000,56.100
12587.000,12562.000,56.100
12589.000,12569.000,56.100
12576.000,12573.000,56.100
12576.000,12574.000,56.100
12580.000,12574.000,56.100
12597.000,12576.000,56.100
12607.000,12581.000,56.100
12626.000,12588.000,56.100
12642.000,12597.000,56.100
12654.000,12608.000,56.200
12649.000,12619.000,56.200
12657.000,12627.000,56.200
12659.000,12635.000,56.200
12638.000,12640.000,56.200
12653.000,12644.000,56.200
12676.000,12646.000,56.200
12671.000,12652.000,56.200
12678.000,12658.000,56.300
12697.000,12663.000,56.300
12722.000,12672.000,56.300
12717.000,12683.000,56.300
12716.000,12691.000,56.300
12722.000,12698.000,56.300
12714.000,12702.000,56.300
12729.000,12707.000,56.300
12732.000,12713.000,56.400
12720.000,12717.000,56.400
12720.000,12718.000,56.400
12729.000,12718.000,56.400
12721.000,12719.000,56.400
12722.000,12720.000,56.400
12736.000,12720.000,56.400
12741.000,12724.000,56.400
12749.000,12728.000,56.400
12762.000,12734.000,56.400
12765.000,12741.000,56.400
12763.000,12746.000,56.400
12769.000,12751.000,56.400
12750.000,12754.000,56.400
12739.000,12753.000,56.400
12743.000,12750.000,56.400
12765.000,12749.000,56.400
12779.000,12753.000,56.400
12775.000,12758.000,56.400
12777.000,12763.000,56.400
12777.000,12766.000,56.500
12767.000,12769.000,56.500
12775.000,12771.000,56.500
12795.000,12772.000,56.500
12801.000,12778.000,56.500
12811.000,12783.000,56.500
12807.000,12789.000,56.500
12801.000,12794.000,56.500
12815.000,12797.000,56.500
12820.000,12802.000,56.500
12812.000,12805.000,56.500
12824.000,12809.000,56.500
12827.000,12813.000,56.500
12817.000,12815.000,56.500
12820.000,12817.000,56.500
12820.000,12817.000,56.500
12819.000,12818.000,56.600
12834.000,12819.000,56.600
12835.000,12822.000,56.600
12839.000,12826.000,56.600
12841.000,12829.000,56.600
12827.000,12831.000,56.600
12826.000,12830.000,56.600
12833.000,12829.000,56.600
12844.000,12830.000,56.600
12854.000,12834.000,56.600
12852.000,12838.000,56.600
12861.000,12842.000,56.600
12872.000,12847.000,56.600
12872.000,12853.000,56.600
12879.000,12858.000,56.600
12892.000,12863.000,56.600
12884.000,12868.000,56.600
12896.000,12874.000,56.700
12909.000,12880.000,56.700
12907.000,12887.000,56.700
12917.000,12892.000,56.700
12925.000,12898.000,56.700
12929.000,12905.000,56.700
12932.000,12911.000,56.700
12937.000,12916.000,56.700
12952.000,12921.000,56.700
12970.000,12929.000,56.800
12978.000,12939.000,56.800
12984.000,12949.000,56.800
12994.000,12958.000,56.800
12996.000,12967.000,56.800
12994.000,12974.000,56.800
13003.000,12979.000,56.900
12986.000,12983.000,56.900
12983.000,12984.000,56.900
12986.000,12984.000,56.900
12979.000,12984.000,56.900
12982.000,12983.000,56.900
12990.000,12983.000,56.900
12993.000,12985.000,56.900
13011.000,12987.000,56.900
13028.000,12993.000,56.900
13030.000,13002.000,56.900
13026.000,13008.000,56.900
13038.000,13014.000,56.900
13043.000,13020.000,56.900
13047.000,13026.000,56.900
13039.000,13030.000,56.900
13050.000,13034.000,57.000
13058.000,13038.000,57.000
13068.000,13043.000,57.000
13074.000,13049.000,57.000
13079.000,13055.000,57.000
13079.000,13061.000,57.000
13096.000,13066.000,57.000
13110.000,13073.000,57.000
13121.000,13082.000,57.000
13139.000,13092.000,57.100
13149.000,13104.000,57.100
13151.000,13115.000,57.100
13161.000,13124.000,57.100
13176.000,13133.000,57.100
13176.000,13144.000,57.200
13175.000,13152.000,57.200
13189.000,13158.000,57.200
13205.000,13166.000,57.200
13193.000,13173.000,57.200
13197.000,13179.000,57.200
13201.000,13183.000,57.200
13205.000,13188.000,57.200
13205.000,13192.000,57.300
13225.000,13195.000,57.300
13236.000,13203.000,57.300
13234.000,13211.000,57.300
13231.000,13216.000,57.300
13231.000,13220.000,57.300
13233.000,13223.000,57.300
