I0,I1,I2
285830.000,285836.000,504.800
285830.000,285835.000,504.800
285833.000,285834.000,504.800
285849.000,285833.000,504.800
285850.000,285837.000,504.800
285862.000,285840.000,504.800
285863.000,285846.000,504.800
285868.000,285850.000,504.800
285863.000,285853.000,504.800
285883.000,285857.000,504.800
285880.000,285863.000,504.800
285866.000,285867.000,504.800
285863.000,285867.000,504.800
285880.000,285867.000,504.800
285883.000,285870.000,504.800
285891.000,285873.000,504.800
285900.000,285878.000,504.900
285894.000,285882.000,504.900
285895.000,285885.000,504.900
285891.000,285887.000,504.900
285888.000,285888.000,504.900
285912.000,285889.000,504.900
285918.000,285895.000,504.900
285918.000,285901.000,504.900
285910.000,285905.000,504.900
285899.000,285906.000,504.900
285905.000,285906.000,504.900
285915.000,285906.000,504.900
285926.000,285908.000,504.900
285930.000,285912.000,504.900
285935.000,285917.000,504.900
285934.000,285921.000,504.900
285926.000,285924.000,504.900
285935.000,285927.000,504.900
285931.000,285928.000,504.900
285919.000,285929.000,504.900
285928.000,285928.000,504.900
285931.000,285928.000,504.900
285923.000,285928.000,504.900
285915.000,285927.000,504.900
285895.000,285924.000,504.900
285895.000,285917.000,504.900
285906.000,285911.000,504.900
285900.000,285908.000,504.800
285912.000,285908.000,504.800
285911.000,285909.000,504.800
285911.000,285909.000,504.800
285920.000,285910.000,504.800
285919.000,285912.000,504.800
285910.000,285914.000,504.800
285915.000,285914.000,504.800
285915.000,285914.000,504.800
285910.000,285914.000,504.800
285908.000,285913.000,504.800
285897.000,285912.000,504.800
285911.000,285911.000,504.800
285915.000,285911.000,504.800
285914.000,285912.000,504.800
285909.000,285912.000,504.800
285913.000,285912.000,504.800
285916.000,285913.000,504.800
285912.000,285913.000,504.800
285915.000,285913.000,504.800
285926.000,285914.000,504.800
285945.000,285917.000,504.800
285958.000,285924.000,504.800
285952.000,285931.000,504.800
285954.000,285937.000,504.800
285964.000,285941.000,504.800
285970.000,285947.000,504.800
285986.000,285953.000,504.800
285995.000,285961.000,504.900
285988.000,285968.000,504.900
285984.000,285973.000,504.900
285977.000,285976.000,504.900
285969.000,285976.000,504.900
285986.000,285976.000,504.900
285998.000,285979.000,504.900
286005.000,285983.000,504.900
286008.000,285989.000,504.900
286006.000,285993.000,504.900
286007.000,285997.000,504.900
286008.000,285999.000,504.900
286017.000,286001.000,504.900
286020.000,286005.000,504.900
286004.000,286008.000,504.900
286013.000,286009.000,504.900
286017.000,286010.000,504.900
286019.000,286012.000,504.900
286016.000,286013.000,504.900
286021.000,286015.000,504.900
286030.000,286016.000,504.900
286021.000,286017.000,504.800
286020.000,286018.000,504.800
286022.000,286019.000,504.800
286032.000,286020.000,504.800
286018.000,286020.000,504.800
286024.000,286021.000,504.800
286038.000,286022.000,504.800
286039.000,286026.000,504.800
286037.000,286029.000,504.800
286028.000,286031.000,504.800
286045.000,286032.000,504.800
